"","idx","positive","negative","sentiment","covid","DateTime","Text"
"163",163,1,0,1,FALSE,"2020-03-28 17:31:58+00:00","I am giving consideration to a QUARANTINE of developing “hot spots”, New York, New Jersey, and Connecticut. A decision will be made, one way or another, shortly."
"164",164,1,0,1,FALSE,"2020-03-28 16:56:36+00:00","Heading to the Great State of Virginia now, will be there shortly. The #USNSComfort is “loaded to the gills” at Naval Station Norfolk, departing for New York City this afternoon."
"165",165,1,4,-3,FALSE,"2020-03-28 14:16:02+00:00","....very often FAKE NEWS. Lamestream Media should be forced to reveal sources, very much as they did in the long ago past. If they did that, the media would be trusted again, and Fake News would largely be a thing of the past!"
"166",166,0,3,-3,FALSE,"2020-03-28 12:33:28+00:00","One of the reasons that Fake News has become so prevalent & far reaching is the fact that corrupt “journalists” base their stories on SOURCES that they make up in order to totally distort a narrative or story. When you see, “five sources say”, don’t believe the story, it is...."
"167",167,1,4,-3,FALSE,"2020-03-28 12:13:36+00:00","So much of the Lamestream Media is writing and broadcasting stories with facts that are made up and knowingly wrong. They are doing it by quoting unnamed sources that simply do not exist. These are very dangerous & corrupt people, who will do anything to win. NAME YOUR SOURCES!"
"168",168,1,0,1,FALSE,"2020-03-28 04:49:29+00:00","Thank you James!"
"169",169,0,1,-1,FALSE,"2020-03-28 04:40:17+00:00","More Fake News!"
"170",170,3,6,-3,FALSE,"2020-03-28 04:21:32+00:00","Such Fake reporting by the @nytimes, @washingtonpost, @CNN & others. They use a small portion of a sentence out of a full paragraph in order to demean. They really are corrupt and disgusting. No wonder the media is, according to polls, record setting low & untrusted. #MAGA"
"171",171,0,0,0,FALSE,"2020-03-28 02:34:45+00:00",""
"172",172,0,0,0,FALSE,"2020-03-28 02:34:30+00:00",""
"173",173,4,2,2,TRUE,"2020-03-28 02:29:57+00:00","I love Michigan, one of the reasons we are doing such a GREAT job for them during this horrible Pandemic. Yet your Governor, Gretchen “Half” Whitmer is way in over her head, she doesn’t have a clue. Likes blaming everyone for her own ineptitude! #MAGA"
"174",174,0,1,-1,FALSE,"2020-03-28 01:05:07+00:00","She is a third rate reporter who has nothing going. A Fake News “journalist”."
"175",175,2,1,1,TRUE,"2020-03-27 21:13:10+00:00","We are marshalling the full power of government and society to achieve victory over the virus. Together, we will endure, we will prevail, and we will WIN! #CARESAct"
"176",176,4,0,4,TRUE,"2020-03-27 20:34:03+00:00","I just signed the CARES Act, the single biggest economic relief package in American History – twice as large as any relief bill ever enacted. At 2.2 Trillion Dollars, this bill will deliver urgently-needed relief for our nation’s families, workers, and businesses. #CARESAct "
"177",177,0,0,0,FALSE,"2020-03-27 20:32:53+00:00","News conference live from the @WhiteHouse today. 5:30 P.M. Eastern!"
"178",178,6,0,6,TRUE,"2020-03-27 19:57:36+00:00","Thank you to Rachel @Maddow for putting our Military on full display, and showing how GREAT a job the Federal Government is doing! Also, a special thanks to General Semonite, a Patriot of the highest order and a truly talented engineer and builder!"
"179",179,3,0,3,FALSE,"2020-03-27 16:16:24+00:00","Never knew John Kerry had such a good sense of humor! Very impressed!"
"180",180,1,0,1,TRUE,"2020-03-27 15:50:15+00:00","Thousand of Federal Government (delivered) Ventilators found in New York storage. N.Y. must distribute NOW!"
"181",181,1,4,-3,FALSE,"2020-03-27 15:45:21+00:00","Will someone please explain to the Fake News New York Times (ALL THE NEWS THAT’S NOT FIT TO PRINT) that the Democrats make it almost impossible for us to fill positions within government. They “maximum” delay even the best candidates, including Judges, leaving little time!"
"182",182,1,0,1,TRUE,"2020-03-27 15:31:33+00:00","We have just purchased many Ventilators from some wonderful companies. Names and numbers will be announced later today!"
"183",183,0,0,0,FALSE,"2020-03-27 15:29:32+00:00","Invoke “P” means Defense Production Act!"
"184",184,1,1,0,TRUE,"2020-03-27 15:23:53+00:00","General Motors MUST immediately open their stupidly abandoned Lordstown plant in Ohio, or some other plant, and START MAKING VENTILATORS, NOW!!!!!! FORD, GET GOING ON VENTILATORS, FAST!!!!!! @GeneralMotors @Ford"
"185",185,3,1,2,TRUE,"2020-03-27 15:16:07+00:00","As usual with “this” General Motors, things just never seem to work out. They said they were going to give us 40,000 much needed Ventilators, “very quickly”. Now they are saying it will only be 6000, in late April, and they want top dollar. Always a mess with Mary B. Invoke “P”."
"186",186,2,1,1,FALSE,"2020-03-27 14:29:04+00:00","Thank you Byron. Many polls are much better than this. If it is the Fake News @washingtonpost, add 10 points!"
"187",187,4,6,-2,TRUE,"2020-03-27 14:13:05+00:00","By empowering the Radical Left Democrats, do nothing Kentucky politician @RepThomasMassie is making their War on the 2nd Amendment more and more difficult to win (But don’t worry, we will win anyway!). He is a disaster for America, and for the Great State of Kentucky!"
"188",188,3,6,-3,TRUE,"2020-03-27 13:44:50+00:00","...& costly. Workers & small businesses need money now in order to survive. Virus wasn’t their fault. It is “HELL” dealing with the Dems, had to give up some stupid things in order to get the “big picture” done. 90% GREAT! WIN BACK HOUSE, but throw Massie out of Republican Party!"
"189",189,2,4,-2,FALSE,"2020-03-27 13:44:49+00:00","Looks like a third rate Grandstander named @RepThomasMassie, a Congressman from, unfortunately, a truly GREAT State, Kentucky, wants to vote against the new Save Our Workers Bill in Congress. He just wants the publicity. He can’t stop it, only delay, which is both dangerous......"
"190",190,4,5,-1,TRUE,"2020-03-27 05:19:02+00:00","Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is ravaging large parts of our Planet. China has been through much & has developed a strong understanding of the Virus. We are working closely together. Much respect!"
"191",191,1,1,0,FALSE,"2020-03-26 23:50:02+00:00","The world is at war with a hidden enemy. WE WILL WIN!"
"192",192,5,0,5,FALSE,"2020-03-26 23:06:28+00:00","Our great Oil & Gas industry is under under seige after having one of the best years in recorded history. It will get better than ever as soon as our Country starts up again. Vital that it does for our National Security!"
"193",193,0,0,0,FALSE,"2020-03-26 20:57:15+00:00","Will be going out in 10 minutes for the press conference."
"194",194,0,0,0,FALSE,"2020-03-26 15:36:38+00:00","I will be doing a News Conference live from the @WhiteHouse at 5:00 P.M. (Eastern) to discuss the mtg of the G20 Leaders that took place this morning at 7:55 A.M. by World Teleconference. Also, my 12:00 P.M. Teleconference call w/50 Governors, plus Territories, will be discussed."
"195",195,2,0,2,FALSE,"2020-03-26 04:48:58+00:00","96-0 in the United States Senate. Congratulations AMERICA!"
"196",196,0,0,0,FALSE,"2020-03-25 23:28:33+00:00",""
"197",197,2,1,1,TRUE,"2020-03-25 21:41:27+00:00","....I have been packed all day with meetings, I have no time for stupidity. We’re working around the clock to KEEP AMERICA SAFE!"
"198",198,0,7,-7,FALSE,"2020-03-25 21:41:26+00:00","I hear that Fake News CNN just reported that I am isolated in the White House, wondering out loud, “when will life return to normal?” Does anybody really believe that? There was no leak, they made it up – they are CORRUPT & FAKE NEWS...."
"199",199,4,2,2,FALSE,"2020-03-25 20:04:56+00:00","The LameStream Media is the dominant force in trying to get me to keep our Country closed as long as possible in the hope that it will be detrimental to my election success. The real people want to get back to work ASAP. We will be stronger than ever before!"
"200",200,4,0,4,FALSE,"2020-03-25 15:45:36+00:00","Today is National #MedalofHonorDay. Join me in a #MomentofHonor to remember those who have earned our Nation's highest award for valor in combat. The Nation is eternally grateful to these patriots who so valiantly fought for America’s values and the American way of life!"
"201",201,4,0,4,FALSE,"2020-03-25 14:54:47+00:00","Congratulations to Prime Minister Abe of Japan, and the IOC, on their very wise decision to present the Olympics in 2021. It will be a great success, and I look forward to being there!"
"202",202,2,0,2,TRUE,"2020-03-25 14:49:56+00:00","The four hospitals that we (FEMA) are building in NYC at the Javits Convention Center are moving along very well, ahead of schedule. Many additional ventilators also delivered. Good conversation with Governor Cuomo!"
"203",203,2,0,2,TRUE,"2020-03-25 14:44:17+00:00","Just reported that the United States has done far more “testing” than any other nation, by far! In fact, over an eight day span, the United States now does more testing than what South Korea (which has been a very successful tester) does over an eight week span. Great job!"
"204",204,2,0,2,FALSE,"2020-03-25 12:14:57+00:00","The Democrat’s Best & Finest!"
"205",205,2,1,1,FALSE,"2020-03-25 11:47:26+00:00","Gee, that’s too bad. Such a fine guy. Presidential aspirations you know!"
"206",206,3,2,1,FALSE,"2020-03-25 11:36:48+00:00","This is really great news! I am so happy I can barely speak. He may have been a terrible presidential candidate and an even worse U.S. Senator, but he is a RINO, and I like him a lot!"
"207",207,2,2,0,TRUE,"2020-03-25 10:40:52+00:00","I am working very hard to help New York City & State. Dealing with both Mayor & Governor and producing tremendously for them, including four new medical centers and four new hospitals. Fake News that I won’t help them because I don’t like Cuomo (I do). Just sent 4000 ventilators!"
"208",208,0,3,-3,FALSE,"2020-03-25 10:14:23+00:00","“President Trump’s decision to very early on restrict travel from China saved tens of thousands of lives.” @LouDobbs @FoxBusiness"
"209",209,0,0,0,FALSE,"2020-03-24 19:50:00+00:00",""
"210",210,0,0,0,FALSE,"2020-03-24 19:31:27+00:00",""
"211",211,5,2,3,FALSE,"2020-03-24 19:08:11+00:00","Price transparency is so important for the people of our Country. In many ways, it will prove to be as important as healthcare itself. A great issue for both Republicans and Democrats. Hopefully it will be approved!"
"212",212,2,0,2,FALSE,"2020-03-24 16:04:37+00:00","Will be doing a Town Hall on @FoxNews at 12:05 P.M. (Now). I will go on around 1:00 P.M. Enjoy!"
"213",213,3,2,1,TRUE,"2020-03-24 14:16:34+00:00","Our people want to return to work. They will practice Social Distancing and all else, and Seniors will be watched over protectively & lovingly. We can do two things together. THE CURE CANNOT BE WORSE (by far) THAN THE PROBLEM! Congress MUST ACT NOW. We will come back strong!"
"214",214,2,2,0,FALSE,"2020-03-24 12:45:18+00:00","Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!"
"215",215,2,1,1,FALSE,"2020-03-24 12:04:25+00:00","This is not about the ridiculous Green New Deal. It is about putting our great workers and companies BACK TO WORK!"
"216",216,0,0,0,TRUE,"2020-03-24 12:00:33+00:00","The Defense Production Act is in full force, but haven’t had to use it because no one has said NO! Millions of masks coming as back up to States."
"217",217,1,0,1,FALSE,"2020-03-24 11:43:49+00:00","Keep Charlie Number One. Great Book!"
"218",218,1,0,1,FALSE,"2020-03-24 11:32:35+00:00","Thank you Kirstie!"
"219",219,1,0,1,FALSE,"2020-03-24 11:19:27+00:00","Buy the book and give Liz some Great Reviews! @OANN"
"220",220,2,0,2,FALSE,"2020-03-24 10:58:35+00:00","A respected coal miner and great dad! Rest In Peace!"
"221",221,0,3,-3,FALSE,"2020-03-24 10:51:45+00:00","The Media is hopeless. Too bad!"
"222",222,1,0,1,FALSE,"2020-03-24 10:48:15+00:00","Thank you Tony!"
"223",223,3,1,2,TRUE,"2020-03-24 10:14:36+00:00","The World market for face masks and ventilators is Crazy. We are helping the states to get equipment, but it is not easy. Just got 400 Ventilators for @NYCMayor Bill de Blasio. Work beginning on 4 hospitals in New York! Millions of different type items coming!"
"224",224,1,0,1,FALSE,"2020-03-24 04:16:29+00:00","This will never be approved by me, or any other Republican!"
"225",225,2,1,1,TRUE,"2020-03-24 03:43:45+00:00","The Hill/HarrisX: 61% to 39% Approval Rating on handling of Coronavirus situation. Thank you!"
"226",226,4,4,0,TRUE,"2020-03-24 03:33:07+00:00","Republicans had a deal until Nancy Pelosi rode into town from her extended vacation. The Democrats want the Virus to win? They are asking for things that have nothing to do with our great workers or companies. They want Open Borders & Green New Deal. Republicans shouldn’t agree!"
"227",227,1,5,-4,TRUE,"2020-03-24 02:44:49+00:00","....us since the beginning of this crisis.” They meant the opposite? Forgot to mention that I closed our Country to China (and Europe) very early, long before it was considered acceptable to do so. Sleepy Joe said I was “xenophobic”, but I saved thousands of lives! Fake News!"
"228",228,3,7,-4,FALSE,"2020-03-24 02:44:48+00:00","This is the way the @nytimes finished a story on me. “You can see the contrast between the steady, assured, informed and strong leadership that VP Biden (Sleepy Joe) has shown, and the bungling, chaotic and dishonest start-stop approach that Mr. (not Pres.) Trump has shown...."
"229",229,0,0,0,FALSE,"2020-03-24 00:24:59+00:00",""
"230",230,0,1,-1,FALSE,"2020-03-23 21:31:20+00:00","....is NOT their fault in any way, shape, or form. They are working closely with us to get rid of it. WE WILL PREVAIL TOGETHER!"
"231",231,3,1,2,TRUE,"2020-03-23 21:31:19+00:00","It is very important that we totally protect our Asian American community in the United States, and all around the world. They are amazing people, and the spreading of the Virus...."
"232",232,1,0,1,FALSE,"2020-03-23 16:05:53+00:00","A great early result from a drug that will start tomorrow in New York and other places! #COVIDー19"
"233",233,3,7,-4,FALSE,"2020-03-23 14:28:42+00:00","The New York Times changed headlines 3 times in order to satisfy the Radical Left. What should have been a good story got “worse & worse”, until the headline alone made it very unfair. Fake & Corrupt News that is very dangerous for our Country!"
