,DateTime,Text
1198,2020-01-12 19:55:08+00:00,"Many believe that by the Senate giving credence to a trial based on the no evidence, no crime, read the transcripts, “no pressure” Impeachment Hoax, rather than an outright dismissal, it gives the partisan Democrat Witch Hunt credibility that it otherwise does not have. I agree!"
1199,2020-01-12 19:38:25+00:00,
1200,2020-01-12 19:37:58+00:00,
1201,2020-01-12 19:37:02+00:00,
1202,2020-01-12 19:02:01+00:00,"Wow! Crazy Bernie Sanders is surging in the polls, looking very good against his opponents in the Do Nothing Party. So what does this all mean? Stay tuned!"
1203,2020-01-12 18:41:13+00:00,"You can’t make this up! David Kris, a highly controversial former DOJ official, was just appointed by the FISA Court to oversee reforms to the FBI’s surveillance procedures. Zero credibility. THE SWAMP! @DevinNunes @MariaBartiromo @FoxNews"
1204,2020-01-12 18:29:19+00:00,"....the Ukraine Hoax that became the Impeachment Scam. Must get the ICIG answers by Friday because this is the guy who lit the fuse. So if he wants to clear his name, prove that his office is indeed incompetent.” @DevinNunes @MariaBartiromo @FoxNews The ICIG never wanted proof!"
1205,2020-01-12 18:29:17+00:00,"House Republicans investigating origins of the Ukraine Whistleblower complaint. ICIG Michael Atkinson facing serious questions. “The Democrats know the ICIG is a major problem-didn’t release his testimony. Looks so much like everything else we’ve seen, from the Russia Hoax, to..."
1206,2020-01-12 16:44:28+00:00,خطاب به رهبران ايران: معترضان خود را نكشيد. هزاران تن تاكنون به دست شما كشته يا زنداني شده اند، و جهان نظاره گر است. مهمتر از ان، ايالات متحده نظاره گر است. اينترنت را دوباره وصل كنيد و به خبرنگاران اجازه دهيد ازادانه حركت كنند! كشتار مردم بزرگ ايران را متوقف كنيد!
1207,2020-01-12 16:40:18+00:00,"Why should I have the stigma of Impeachment attached to my name when I did NOTHING wrong? Read the Transcripts! A totally partisan Hoax, never happened before. House Republicans voted 195-0, with three Dems voting with the Republicans. Very unfair to tens of millions of voters!"
1208,2020-01-12 16:13:56+00:00,"Why did Nervous Nancy allow corrupt politician Shifty Schiff to lie before Congress? He must be a Witness, and so should she!"
1209,2020-01-12 15:30:20+00:00,Great idea. This phony Impeachment Hoax should not even be allowed to proceed. Did NOTHING wrong. Just a partisan vote. Zero Republicans. Never happened before!
1210,2020-01-12 15:25:08+00:00,"“Pelosi has made a mockery of Impeachment. Her Articles are so weak. But more importantly, she thought she could extort the Senate. She couldn’t.” @GreggJarrett @foxandfriends The Do Nothing Democrats are really run by the Radical Left. Too bad!"
1211,2020-01-12 14:26:51+00:00,"....discretion, and only as a last resort.” Thank you to the great Michael Goodwin. Could not have said it better myself!"
1212,2020-01-12 14:26:51+00:00,"....and then helped to fund them...And zero progress was made on curbing those activities, until Trump droned Soleimani...Plainly, Trump is not a warmonger. He’s a deal maker & his record is that of someone who uses our military might as a deterrent, unleashes it with...."
1213,2020-01-12 14:26:50+00:00,"Michael Goodwin, New York Post: “Trump’s peace through strength philosophy is what America needs. His (John Kerry) claim bears no relation to reality. The Agreement didn’t create opportunities for America & other signatories to confront Iran’s malign activities. It overlooked...."
1214,2020-01-12 14:06:03+00:00,John Kerry got caught essentially admitting that funds given ridiculously to Iran were used to fund attacks on the USA. Only a complete fool would have given that 150 Billion Dollars Plus to Iran. They then went on a Middle East Rampage! @foxandfriends @PeteHegseth
1215,2020-01-12 13:58:09+00:00,"George @GStephanopoulos, ask Crazy Nancy why she allowed Adam “Shifty” Schiff to totally make up my conversation with the Ukrainian President &amp; read his false words to Congress and the world, as though I said it? He got caught! Ask why hearing was most unfair &amp; biased in history?"
1216,2020-01-12 13:48:30+00:00,"To the leaders of Iran - DO NOT KILL YOUR PROTESTERS. Thousands have already been killed or imprisoned by you, and the World is watching. More importantly, the USA is watching. Turn your internet back on and let reporters roam free! Stop the killing of your great Iranian people!"
1217,2020-01-12 13:28:34+00:00,Congratulations to @serenawilliams on another big win. She is a great player and an even greater person. Our members in Virginia (Tennis) will never forget you!
1218,2020-01-12 13:13:44+00:00,Congratulations to the Great State of Tennessee. You’ve got yourselves a fantastic football team. Big WIN last night!
1219,2020-01-12 04:19:03+00:00,Thank you Rudy! @JudgeJeanine
1220,2020-01-12 04:12:21+00:00,"I hope the House and Senate Democrats, in particular watch this. It is a classic. Thank you to @JudgeJeanine Pirro!"
1221,2020-01-12 04:07:54+00:00,
1222,2020-01-11 22:50:01+00:00,دولت ایران باید به گروه‌های حقوق بشر اجازه بدهد حقیقت کنونی اعتراضات در جریان مردم ایران را نظارت کرده و گزارش بدهند. نباید شاهد کشتار دوباره ی معترضان مسالمت آمیز و یا قطع اینترنت باشیم. جهان نظاره گر این اتفاقات است.
1223,2020-01-11 22:11:03+00:00,"The government of Iran must allow human rights groups to monitor and report facts from the ground on the ongoing protests by the Iranian people. There can not be another massacre of peaceful protesters, nor an internet shutdown. The world is watching."
1224,2020-01-11 21:46:26+00:00,به مردم شجاع و رنج کشیده ایران: من از ابتدای دوره ریاست جمهوریم با شما ایستاده‌ام و دولت من همچنان با شما خواهد ایستاد. ما اعتراضات شما را از نزدیک دنبال می کنیم. شجاعت شما الهام بخش است.
1225,2020-01-11 21:46:18+00:00,"To the brave, long-suffering people of Iran: I've stood with you since the beginning of my Presidency, and my Administration will continue to stand with you. We are following your protests closely, and are inspired by your courage."
1226,2020-01-11 21:13:47+00:00,"The powerful Trump Wall is replacing porous, useless and ineffective barriers in the high traffic areas requested by Border Patrol. Illegal crossing are dropping as more and more Wall is being completed! #BuildingTheWall"
1227,2020-01-11 14:35:53+00:00,"95% Approval Rating in the Republican Party, a record. 53% Approval Rating overall (can we add 7 to 10 percent because of the Trump “thing?”). Thank you!"
1228,2020-01-11 14:29:38+00:00,"Now the Radical Left, Do Nothing Democrats, are asking @senatemajldr Mitch McConnell to do the job that they were unable to do. They proved NOTHING but my total innocence in the House, despite the most unfair &amp; biased hearings in the history of Congress. Now they demand fairness!"
1229,2020-01-11 14:17:50+00:00,Nancy Pelosi will go down as the absolute worst Speaker of the House in U.S. history!
1230,2020-01-11 14:15:22+00:00,New polling shows that the totally partisan Impeachment Hoax is going nowhere. A vast majority want the Do Nothing Democrats to move on to other things now!
1231,2020-01-11 14:07:38+00:00,"Where have the Radical Left, Do Nothing Democrats gone when they have spent the last 3 days defending the life of Qassem Soleimani, one of the worst terrorists in history and the father of the roadside bomb? He was also looking to do big future damage! Dems are “unhinged.”"
1232,2020-01-11 13:38:13+00:00,"“FBI Director apologizes for FISA Errors (of which there were far to many to be a coincidence!).” @FoxNews Chris, what about all of the lives that were ruined because of the so-called “errors?” Are these “dirty cops” going to pay a big price for the fraud they committed?"
1233,2020-01-10 23:32:11+00:00,Will be interviewed tonight by Laura @IngrahamAngle at 10pmE on @FoxNews. Enjoy!
1234,2020-01-10 15:37:36+00:00,She will go down as perhaps the least successful Speaker in U.S. History!
1235,2020-01-10 15:31:27+00:00,I love constantly proving them wrong. It’s easy!
1236,2020-01-10 15:11:46+00:00,“I’ve been doing this for 40 years and I’ve never seen anything like this (Economy).” @Varneyco @foxandfriends
1237,2020-01-10 15:08:14+00:00,"“11,000 points gained in the Dow in the 3 years since the Election of President Trump. Today it may hit 29,000. That has NEVER happened before in that time frame. That has added 12.8 Trillion Dollars to the VALUE of American Business.” @Varneyco @FoxNews The best is yet to come!"
1238,2020-01-10 13:39:42+00:00,We will get this done for our great Miners!
1239,2020-01-10 13:27:38+00:00,Thank you Mike!
1240,2020-01-10 13:25:44+00:00,I agree. Jovita will do a great job!
1241,2020-01-10 13:04:07+00:00,"Great interview this morning by @foxandfriends with some of the fantastic people who attended the big Rally last night in Toledo, Ohio. Thank you. Such amazing energy!"
1242,2020-01-10 12:55:27+00:00,Wow! Thank you Greg. Hope I live up to your expectations.
1243,2020-01-10 02:15:31+00:00,"Democrats are now the party of high taxes, high crime, open borders, late-term abortion, socialism, and blatant corruption. The Republican Party is the party of the American Worker, the American Family, and the American Dream! #KAG2020"
1244,2020-01-10 02:07:24+00:00,"After years of rebuilding OTHER nations, we are finally rebuilding OUR nation. We are finally putting AMERICA FIRST! #KAG2020"
1245,2020-01-10 02:04:08+00:00,"Under my administration, we will NEVER make excuses for America’s enemies – we will never hesitate in defending American lives – and we will never stop working to defeat Radical Islamic Terrorism!"
1246,2020-01-10 01:57:45+00:00,"THANK YOU TOLEDO, OHIO!"
1247,2020-01-09 22:55:41+00:00,"Heading to Toledo, Ohio, for first Rally of the year. Tremendous crowd. Here we go for a big 2020 Win!"
1248,2020-01-09 22:49:55+00:00,95% Approval Rating in the Republican Party. Thank you!
1249,2020-01-09 22:34:17+00:00,"Smart analysis, I fully agree!"
1250,2020-01-09 22:10:22+00:00,Thank you!
1251,2020-01-09 17:59:20+00:00,Happy National Law Enforcement Appreciation Day! #LESM
1252,2020-01-09 15:47:49+00:00,"STOCK MARKET AT ALL-TIME HIGH! HOW ARE YOUR 401K’S DOING? 70%, 80%, 90% up? Only 50% up! What are you doing wrong?"
1253,2020-01-09 15:00:36+00:00,U.S. Cancer Death Rate Lowest In Recorded History! A lot of good news coming out of this Administration.
1254,2020-01-09 13:46:26+00:00,"Breaking News: The Fifth Circuit Court of Appeals just reversed a lower court decision & gave us the go ahead to build one of the largest sections of the desperately needed Southern Border Wall, Four Billion Dollars. Entire Wall is under construction or getting ready to start!"
1255,2020-01-09 13:20:47+00:00,"Hope that all House Republicans will vote against Crazy Nancy Pelosi’s War Powers Resolution. Also, remember her “speed & rush” in getting the Impeachment Hoax voted on & done. Well, she never sent the Articles to the Senate. Just another Democrat fraud. Presidential Harassment!"
